"","ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","x1_p","x2_p","x3_p","x4_p","x5_p","x6_p","x7_p","x8_p","x9_p","x10_p","x11_p","pred.asli","pred.disk","pred.asli1","pred.disk1"
"6648",6648,7,6357,7,0.804993252,0.565452092,1800,0.333333333,1610,37507,7.3,7,0,2,1,2,2,2,2,1,4,4,4,5,1,1,0,0
"27897",27897,3,1371,1,1,0,308,0.5,3,13138,0.3,0.3,1,1,1,2,3,1,2,1,2,2,2,2,1,1,0,0
"13529",13529,43,70679,45,0.75041627,0.936441319,17400,0.72782751,104,17878,22.3,16.7,1,2,4,3,1,3,4,1,2,3,5,5,1,1,0,0
"35741",35741,96,69553,63,0.868189804,0.833463701,4681,0.824118377,0,0,6.3,3.3,0,2,4,3,3,2,3,1,1,1,4,4,1,1,0,0
"42695",42695,0,1117,1,0.26984127,0.476190476,27031,0.784870442,0,284,5.7,3.7,0,1,1,2,1,2,4,1,1,1,4,5,1,1,0,0
"12518",12518,333,193708,59,0.625354373,0.98828125,12611,0.927155427,0,0,17.7,4.7,1,2,5,3,1,4,4,1,1,1,5,5,1,1,0,0
"29726",29726,27,8225,8,0.702279202,0.943019943,1511,0.767857143,1375,22500,2.3,1.7,1,2,1,3,1,3,2,1,4,3,2,2,1,1,0,0
"36970",36970,20,13407,8,0.73959674,1,400,1,544,25000,2,1.7,1,2,2,3,1,5,2,3,3,3,2,2,1,1,0,0
"44262",44262,2,768,3,0.851851852,0.981481482,5800,0.9002849,816,37449,8.7,3,0,1,1,2,3,4,3,1,3,4,5,4,1,1,0,0
"24646",24646,8,5275,3,0.861904762,0.933333333,16394,0.997076023,4,1600,6.7,4,0,2,1,2,3,3,4,3,2,1,4,5,1,1,0,0
"30230",30230,0,102,0,1,1,3491,0.833661121,295,27230,10.3,2.7,0,1,1,1,3,5,3,1,3,3,5,4,1,1,0,0
"32672",32672,33,18771,21,0.711479592,0.962962963,1881,0.940711463,0,0,2.7,1.7,1,2,2,3,1,3,2,1,1,1,2,2,1,1,0,0
"11765",11765,37,24813,8,0.84537037,1,917,0.9,0,0,0.3,0.3,0,2,2,3,3,5,2,1,1,1,2,2,1,1,0,0
"37020",37020,71,34198,54,0.671873237,1,2269,0.533442521,0,0,11,3.7,0,2,2,3,1,5,3,1,1,1,5,5,1,1,0,0
"15600",15600,117,12950,13,0.791652615,0.983363042,2825,0.416053554,2420,89631,14,5.7,0,2,2,3,2,4,3,1,5,6,5,5,1,1,0,0
"48093",48093,100,19729,39,0.790505453,0.982745914,3839,0.751281117,0,0,8.7,3.7,0,2,2,3,2,4,3,1,1,1,5,5,1,1,0,0
"43534",43534,49,30727,19,0.629118314,0.947912498,711,0.825,0,0,3,1.7,0,2,2,3,1,3,2,1,1,1,2,2,1,1,0,0
"9044",9044,46,28308,38,0.674753584,0.994623656,6697,0.911042728,0,0,6.3,4.7,0,2,2,3,1,5,3,1,1,1,4,5,1,1,0,0
"25466",25466,45,46553,95,0.806764827,1,5581,1,0,0,12.3,3,0,2,2,3,2,5,3,3,1,1,5,4,1,1,0,0
"22168",22168,0,742,1,0.811111111,0.877777778,1650,1,3937,73574,3,2.3,0,1,1,2,2,3,2,3,6,6,2,3,1,1,0,0
"10451",10451,13,10474,7,0.716358464,0.715410147,210,0.916666667,1439,64423,1.7,1.3,1,2,2,2,1,2,2,1,4,5,2,2,1,1,0,0
"25194",25194,81,42128,48,0.758346266,0.871367925,3258,0.458902094,1,3001,9.7,4.3,1,2,2,3,1,2,3,1,1,1,5,5,1,1,0,0
"7253",7253,90,16262,50,0.844313326,0.981492889,2172,0.927356322,0,1953,3.3,1.7,1,2,2,3,3,4,3,1,1,1,2,2,1,1,0,0
"16015",16015,403,45180,43,0.677837948,0.9266226,1364,0.537037037,0,0,19.7,3.7,0,2,2,3,1,3,2,1,1,1,5,5,1,1,0,0
"11049",11049,158,37872,132,0.762756352,0.953554039,6419,0.763608572,1,4959,6.7,2.3,0,2,2,3,1,3,3,1,1,2,4,3,1,1,0,0
"3171",3171,41,12853,26,0.703502837,0.968675573,6656,0.744038992,0,11778,10,1.3,0,2,2,3,1,4,3,1,1,2,5,2,1,1,0,0
"34128",34128,7,11090,12,0.657022716,0.982905983,13233,0.891570235,0,820,8,4.3,0,2,2,3,1,4,4,1,1,1,5,5,1,1,0,0
"25682",25682,60,42032,47,0.761523279,0.921777159,2492,0.671292868,337,6519,7,4,0,2,2,3,1,3,3,1,3,2,4,5,1,1,0,0
"41935",41935,258,18274,18,0.777159771,0.977166276,3219,0.88630491,0,0,2,1.7,0,2,2,3,2,4,3,1,1,1,2,2,1,1,0,0
"571",571,353,86686,329,0.749623102,0.971106603,24178,0.870591001,0,0,9,3,1,2,4,3,1,4,4,1,1,1,5,4,1,1,0,0
"14",14,3,9835,7,0.779411765,0.426470588,16414,0.632110591,0,0,8.7,4,0,1,2,2,2,2,4,1,1,1,5,5,1,1,0,0
"24638",24638,12,10341,11,0.607538894,0.98245614,13914,0.859335218,0,40,4.3,1.3,0,2,2,3,1,4,4,1,1,1,3,2,1,1,0,0
"23398",23398,459,94161,399,0.777244903,0.988156841,9647,0.607603073,0,0,11.7,5,0,2,5,3,2,4,4,1,1,1,5,5,1,1,0,0
"33443",33443,161,14843,30,0.681527801,0.986414986,2641,0.982905983,0,6259,10.7,7,0,2,2,3,1,4,3,2,1,2,5,5,1,1,0,0
"42174",42174,84,9319,3,0.546568628,1,3442,0.948717949,0,0,3.7,1,0,2,1,2,1,5,3,2,1,1,3,2,1,1,0,0
"45913",45913,42,15663,19,0.81623058,1,8886,0.951780795,0,0,8.7,4.3,0,2,2,3,2,5,4,2,1,1,5,5,1,1,0,0
"30372",30372,44,8296,27,0.738054704,0.974832596,5661,0.983716814,191,10652,6.7,4,0,2,1,3,1,4,3,2,3,2,4,5,1,1,0,0
"44436",44436,4,4234,9,0.735811966,0.891025641,1534,0.786363636,884,20127,3.7,2.3,0,1,1,3,1,3,2,1,3,3,3,3,1,1,0,0
"46288",46288,17,7522,7,0.81954023,0.803320562,583,0.333333333,2892,91021,5.7,3.3,1,2,1,2,2,2,2,1,5,6,4,4,2,1,1,0
"39250",39250,135,20725,29,0.804850462,1,944,0.972222222,0,0,7.3,4.7,0,2,2,3,2,5,2,2,1,1,4,5,1,1,0,0
"39516",39516,186,78175,85,0.702024236,0.961807837,4183,0.951704546,30,9062,6.7,4,1,2,4,3,1,3,3,2,2,2,4,5,1,1,0,0
"16638",16638,266,31862,37,0.747859586,0.990465953,1083,0.400044893,0,0,4,2.3,0,2,2,3,1,4,2,1,1,1,3,3,1,1,0,0
"13990",13990,159,23343,116,0.792998855,0.998435055,900,1,0,0,8.7,6.3,0,2,2,3,2,5,2,3,1,1,5,5,1,1,0,0
"15945",15945,56,75295,43,0.634456838,0.934012121,2619,0.943351692,0,8454,5.7,3,1,2,4,3,1,3,3,1,1,2,4,4,1,1,0,0
"24946",24946,16,13874,8,0.670388091,0.877405635,308,0.888888889,646,15333,1,1,1,2,2,3,1,2,2,1,3,2,2,2,1,1,0,0
"35935",35935,3,8871,9,0.764069264,0.980952381,1558,0.966666667,948,49823,3.3,3.3,0,1,1,3,1,4,2,2,4,5,2,4,1,1,0,0
"42026",42026,319,56005,71,0.745887964,0.650497255,1128,0.465811966,0,40,10,4,0,2,2,3,1,2,2,1,1,1,5,5,1,1,0,0
"31102",31102,16,33733,23,0.842806786,0.481053095,7150,0.344405791,951,58914,11.7,7.7,0,2,2,3,3,2,3,1,4,5,5,5,1,1,0,0
"38992",38992,38,25276,23,0.752303822,0.921147105,16764,0.723440977,0,0,6,4.3,0,2,2,3,1,3,4,1,1,1,4,5,1,1,0,0
"44592",44592,58,30926,56,0.772913317,1,192,0.583333333,0,0,8.7,2,0,2,2,3,1,5,2,1,1,1,5,3,1,1,0,0
"16716",16716,713,14544,59,0.644404816,1,16000,0.938056426,42,15408,10.7,3.7,1,2,2,3,1,5,4,1,2,2,5,5,1,1,0,0
"34081",34081,23,19468,16,0.763602251,0.778173859,18642,0.659353718,0,0,8.7,4,0,2,2,3,1,2,4,1,1,1,5,5,1,1,0,0
"838",838,60,57360,35,0.824248618,0.688750023,1411,0.549753086,2700,56667,4.7,2,0,2,2,3,2,2,2,1,5,5,3,3,1,2,0,1
"41617",41617,10,3112,4,0.435672515,1,3975,0.965709729,1614,27348,5.7,2.7,1,2,1,2,1,5,3,2,4,3,4,4,1,1,0,0
"33694",33694,84,13395,12,0.670875046,1,8961,0.908674268,0,0,2.7,1.7,0,2,2,3,1,5,4,1,1,1,2,2,1,1,0,0
"46928",46928,49,28587,17,0.837113402,0.701826215,5533,0.426323296,346,16000,2.7,1.7,0,2,2,3,3,2,3,1,3,2,2,2,1,1,0,0
"38697",38697,48,22644,36,0.828570491,0.971700992,3083,0.958430166,0,0,7.7,3.7,0,2,2,3,2,4,3,2,1,1,4,5,1,1,0,0
"39653",39653,168,15299,82,0.884368676,0.992161956,675,0.853333333,0,0,2.7,2.3,1,2,2,3,3,4,2,1,1,1,2,3,1,1,0,0
"14920",14920,284,100813,258,0.794486516,0.921232955,247,1,0,0,2.7,2.3,1,2,5,3,2,3,2,3,1,1,2,3,1,1,0,0
"19306",19306,67,17383,37,0.818462331,0.994152047,4542,0.759803922,0,30,7,5,0,2,2,3,2,5,3,1,1,1,4,5,1,1,0,0
"38756",38756,1,625,3,0.737037037,0.87037037,1272,0.09519791,2283,23894,1.7,1.3,0,1,1,2,1,2,2,1,5,3,2,2,1,1,0,0
"17788",17788,14,2279,6,0.74,1,26067,1,0,254,6.3,4.3,0,2,1,2,1,5,4,3,1,1,4,5,1,1,0,0
"36869",36869,1,5324,4,0.698245614,0.589473684,4467,0.486531987,3252,58320,2.7,2.7,1,1,1,2,1,2,3,1,6,5,2,4,1,1,0,0
"10420",10420,9,9083,7,0.85,0.975,825,1,737,11273,2.7,1,1,2,1,2,3,4,2,3,3,2,2,2,1,1,0,0
"44802",44802,117,114013,118,0.765831861,0.940078942,2931,0.965224151,0,40,8.3,6,1,2,5,3,1,3,3,2,1,1,5,5,1,1,0,0
"30833",30833,69,61371,37,0.678697283,0.695327991,0,0,0,0,3,1.3,1,2,4,3,1,2,1,1,1,1,2,2,1,1,0,0
"47592",47592,238,33688,111,0.762223093,1,1583,0.538028367,0,4396,8.7,6.3,0,2,2,3,1,5,2,1,1,2,5,5,1,1,0,0
"1046",1046,69,17593,43,0.66066099,1,8978,0.995780591,0,73,5.7,2.7,1,2,2,3,1,5,4,3,1,1,4,4,1,1,0,0
"21029",21029,28,34569,34,0.792239859,0.958906526,2333,1,0,20,5.3,3.7,0,2,2,3,2,3,3,3,1,1,3,5,1,1,0,0
"46445",46445,32,34346,17,0.666048307,0.809271089,2744,0.588183422,0,1929,9.7,2.3,0,2,2,3,1,2,3,1,1,1,5,3,1,1,0,0
"45",45,0,0,0,0,0,88,1,1585,24044,1,0.7,0,1,1,1,1,1,1,3,4,3,2,2,1,1,0,0
"40677",40677,8,4426,4,0.642857143,0.607142857,1200,0.793333333,1869,46015,3.7,2,0,2,1,2,1,2,2,1,5,5,3,3,1,2,0,1
"9292",9292,9,10201,6,0.633909119,0.750077809,10419,0.490035997,0,0,4.7,3,0,2,2,2,1,2,4,1,1,1,3,4,1,1,0,0
"8862",8862,628,19080,40,0.770261438,1,4469,1,0,242,9,2.3,0,2,2,3,1,5,3,3,1,1,5,3,1,1,0,0
"5515",5515,172,121712,104,0.67593393,0.705472185,41911,0.148192471,0,0,22,10.3,0,2,5,3,1,2,4,1,1,1,5,5,1,1,0,0
"17013",17013,2,2626,4,0.623015873,1,581,0.9,3987,40315,1.3,1.3,1,1,1,2,1,5,2,1,6,5,2,2,1,1,0,0
"10636",10636,55,12477,10,0.656528418,0.54359959,9767,0.429044618,2052,17167,2.3,1.3,0,2,2,3,1,2,4,1,5,2,2,2,1,1,0,0
"9369",9369,20,29217,19,0.794739244,0.959471912,9486,0.972006268,0,2153,6.3,4.7,0,2,2,3,2,3,4,2,1,1,4,5,1,1,0,0
"16172",16172,299,293490,216,0.782855703,0.994554139,2889,0.991869919,0,0,17,12.7,0,2,5,3,2,5,3,2,1,1,5,5,1,1,0,0
"45260",45260,172,18064,35,0.762442396,0.956229732,12060,0.953866038,172,10556,11.7,4.7,0,2,2,3,1,3,4,2,3,2,5,5,1,1,0,0
"2306",2306,144,47503,42,0.73356756,0.992954911,7089,0.994152047,0,68,10,1.7,0,2,2,3,1,5,3,2,1,1,5,2,1,1,0,0
"24368",24368,63,38891,26,0.665162671,0.972775932,4628,0.94005848,18909,121484,4.7,1.7,1,2,2,3,1,4,3,1,6,6,3,2,2,2,1,1
"14024",14024,359,18934,174,0.734512213,1,8222,0.969144667,1,307,5.3,4.7,0,2,2,3,1,5,4,2,1,1,3,5,1,1,0,0
"14699",14699,9,8980,8,0.806818182,0.744191919,1422,0.786492375,0,963,2,1.7,0,2,1,3,2,2,2,1,1,1,2,2,1,1,0,0
"7408",7408,0,63,0,1,0,1563,1,331,16667,2.3,1.7,0,1,1,1,3,1,2,3,3,2,2,2,1,1,0,0
"14097",14097,2456,105122,179,0.692392277,0.956179867,10381,0.235110543,0,2332,18.7,6,0,2,5,3,1,3,4,1,1,1,5,5,1,1,0,0
"9024",9024,15,15003,14,0.578956229,0.984848485,1967,0.733333333,7231,56645,3,1.7,1,2,2,3,1,4,2,1,6,5,2,2,2,2,1,1
"26159",26159,14,15120,9,0.712250712,0.749287749,822,0.957671958,0,60,4,3,0,2,2,3,1,2,2,2,1,1,3,4,1,1,0,0
"13603",13603,90,58646,111,0.771497029,1,15880,0.999327957,2785,104764,14.3,7.7,1,2,4,3,1,5,4,3,5,6,5,5,1,1,0,0
"20053",20053,5,2762,4,0.655011655,1,12113,0.866639812,9,8683,7,3.3,0,2,1,2,1,5,4,1,2,2,4,4,1,1,0,0
"41359",41359,3,2293,2,0.466666667,0.781818182,12917,0.585020027,0,0,7.7,4,0,1,1,2,1,2,4,1,1,1,4,5,1,1,0,0
"18796",18796,87,40464,20,0.753184341,0.686779226,13817,0.534293212,469,39820,5,2.3,0,2,2,3,1,2,4,1,3,5,3,3,2,2,1,1
"17472",17472,262,45157,48,0.784914988,0.998357964,5692,1,0,0,8.3,2.3,0,2,2,3,2,5,3,3,1,1,5,3,1,1,0,0
"13177",13177,228,75137,152,0.739716593,0.996264372,3636,0.987654321,0,0,14.3,6.3,0,2,4,3,1,5,3,2,1,1,5,5,1,1,0,0
"2872",2872,417,74645,126,0.795755466,0.999264165,9092,0.996632997,0,0,13,3.7,0,2,4,3,2,5,4,3,1,1,5,5,1,1,0,0
"5535",5535,15,2676,3,0.772222222,0.966666667,2151,0.628257513,1227,32196,2.3,2,0,2,1,2,1,3,3,1,4,4,2,3,1,1,0,0
"20678",20678,142,32301,48,0.786983343,0.939448044,11300,0.744725564,1672,35426,7.3,2.7,1,2,2,3,2,3,4,1,5,4,4,4,1,1,0,0
"14248",14248,60,31905,76,0.74581305,0.909568687,9278,0.916951318,0,0,3.3,2.7,0,2,2,3,1,3,4,1,1,1,2,4,1,1,0,0
"37565",37565,18,26522,20,0.761108761,0.379221231,1553,0.630769231,506,71642,2.7,2.3,0,2,2,3,1,2,2,1,3,6,2,3,1,1,0,0
"670",670,7,10819,10,0.711507937,0.718253968,8272,0.260238095,5267,83500,7,3.3,0,2,2,3,1,2,4,1,6,6,4,4,1,2,0,1
"49844",49844,5,9276,3,0.726495727,0.78974359,9817,0.800712145,1292,30317,4.3,2.7,1,2,1,2,1,2,4,1,4,4,3,4,1,1,0,0
"44727",44727,125,38583,83,0.755707093,0.983899928,11506,0.599620192,0,0,14,8,0,2,2,3,1,4,4,1,1,1,5,5,1,1,0,0
"21950",21950,15,18420,19,0.751859208,0.891514951,17736,0.816830733,0,0,5.7,3.3,0,2,2,3,1,3,4,1,1,1,4,4,1,1,0,0
"36178",36178,66,30400,27,0.752005051,0.790789527,1333,0.462931035,0,0,5,3.3,0,2,2,3,1,2,2,1,1,1,3,4,1,1,0,0
"17919",17919,72,28448,70,0.820697407,1,5917,1,0,0,2.7,2,0,2,2,3,2,5,3,3,1,1,2,3,1,1,0,0
"7945",7945,660,26659,89,0.723742684,0.927881297,6953,0.819746043,0,0,4.7,4,1,2,2,3,1,3,3,1,1,1,3,5,1,1,0,0
"8551",8551,192,33528,63,0.731313562,0.939520147,2053,0.67211329,82,9742,9,3.7,0,2,2,3,1,3,2,1,2,2,5,5,1,1,0,0
"37637",37637,16,22422,25,0.697633976,0.630539817,7247,0.376642857,0,100,11.7,3.7,0,2,2,3,1,2,3,1,1,1,5,5,1,1,0,0
"37674",37674,15,28081,16,0.687631506,0.837418194,2122,0.746666667,578,29333,2.3,2,1,2,2,3,1,2,3,1,3,4,2,3,1,1,0,0
"33921",33921,72,13613,13,0.799344128,0.965805835,261,0.303030303,1083,24110,3,1.7,1,2,2,3,2,3,2,1,4,3,2,2,1,1,0,0
"784",784,98,13759,29,0.827445034,0.887742486,5600,0.383483452,0,11000,8,4,0,2,2,3,2,3,3,1,1,2,5,5,1,1,0,0
"12450",12450,152,53206,71,0.825313306,0.799875475,9997,0.792276507,1525,40450,5.3,2.7,0,2,2,3,2,2,4,1,4,5,3,4,1,1,0,0
"38540",38540,66,34942,17,0.759728023,0.765986725,2994,0.755400313,0,0,4,2.7,1,2,2,3,1,2,3,1,1,1,3,4,1,1,0,0
"38726",38726,0,0,0,0,0,0,0,1020,27778,1.7,1.3,0,1,1,1,1,1,1,1,4,3,2,2,1,1,0,0
"1135",1135,64,37316,13,0.703061225,0.593877551,2194,0.588833194,0,0,11.7,4,0,2,2,3,1,2,3,1,1,1,5,5,1,1,0,0
"13695",13695,0,999,1,0.666666667,0.5,522,0.428571429,3079,36984,1.3,0.3,0,1,1,2,1,2,2,1,5,4,2,2,1,1,0,0
"34206",34206,17,3320,3,0.844444444,1,4242,0.879818594,933,16681,5.7,4,0,2,1,2,3,5,3,1,4,2,4,5,1,1,0,0
"25508",25508,202,9194,23,0.727777778,1,22006,0.99970964,47,2829,13,9,0,2,1,3,1,5,4,3,2,1,5,5,1,1,0,0
"37829",37829,35,22001,46,0.712895128,0.991812298,1872,0.957681159,0,40,7,3.7,0,2,2,3,1,4,2,2,1,1,4,5,1,1,0,0
"17395",17395,1,3615,8,0.728622632,0.95750128,20458,0.975739963,0,0,13,3.7,0,1,1,3,1,3,4,2,1,1,5,5,1,1,0,0
"45052",45052,141,9363,11,0.751923077,0.955769231,2059,0.894648023,29,35135,4.3,3.3,0,2,2,3,1,3,2,1,2,4,3,4,1,1,0,0
"11955",11955,90,24127,44,0.732835181,0.964557954,2864,0.376523572,0,0,7.7,5.3,0,2,2,3,1,3,3,1,1,1,4,5,1,1,0,0
"27100",27100,83,102621,48,0.771872547,0.738351854,138,1,0,0,6,3,1,2,5,3,1,2,2,3,1,1,4,4,1,1,0,0
"8454",8454,96,30689,36,0.783877286,0.959554014,219,1,0,20,2.7,1.7,0,2,2,3,2,3,2,3,1,1,2,2,1,1,0,0
"33370",33370,267,31491,66,0.838208998,0.9943844,989,0.907692308,0,20,1.7,1.3,1,2,2,3,3,5,2,1,1,1,2,2,1,1,0,0
"24849",24849,401,100229,91,0.74257977,0.94159761,11058,0.783066734,0,2468,11.7,5.7,0,2,5,3,1,3,4,1,1,1,5,5,1,1,0,0
"23680",23680,18,7191,8,0.684647638,0.893162393,6153,0.818121693,0,0,4,2,0,2,1,3,1,3,3,1,1,1,3,3,1,1,0,0
"15746",15746,68,72894,70,0.850699376,0.741972405,4983,0.500962892,466,9591,7.3,5,1,2,4,3,3,2,3,1,3,2,4,5,1,1,0,0
"6479",6479,9,37102,24,0.696113571,1,0,0,0,0,3.7,2.3,0,2,2,3,1,5,1,1,1,1,3,3,1,1,0,0
"19559",19559,106,31994,27,0.855513258,0.950215258,1086,0.918803419,0,400,8.3,6.3,1,2,2,3,3,3,2,1,1,1,5,5,1,1,0,0
"22407",22407,390,31942,79,0.719494946,0.948478174,6333,0.38427371,0,0,20.7,3.3,0,2,2,3,1,3,3,1,1,1,5,4,1,1,0,0
"17585",17585,3,2676,2,0.763888889,0.805555556,1000,0.547542735,351,24233,2,2,0,1,1,2,1,2,2,1,3,3,2,3,1,1,0,0
"5386",5386,104,46729,49,0.721668648,0.899690615,436,0.583333333,4044,54111,3,1.3,0,2,2,3,1,3,2,1,6,5,2,2,2,2,1,1
"4032",4032,7,1459,1,0.611111111,0.805555556,1553,0.822751323,1447,19999,2.7,1.7,0,2,1,2,1,2,2,1,4,3,2,2,1,1,0,0
"25494",25494,28,23068,22,0.692506348,0.994949495,708,1,1,2227,7,2.7,0,2,2,3,1,5,2,3,1,1,4,4,1,1,0,0
"17513",17513,364,47795,47,0.794817927,0.979267465,10139,0.78309081,0,0,8.7,6,0,2,2,3,2,4,4,1,1,1,5,5,1,1,0,0
"28334",28334,93,66718,63,0.766262469,0.946558089,1508,0.985507246,0,0,1.7,1.3,1,2,4,3,1,3,2,2,1,1,2,2,1,1,0,0
"30867",30867,0,0,0,0,0,16539,0.955853794,0,0,5,1,0,1,1,1,1,1,4,2,1,1,3,2,1,1,0,0
"13724",13724,76,7780,9,0.675204425,1,2288,1,1874,44978,14.7,5,0,2,1,3,1,5,3,3,5,5,5,5,1,1,0,0
"38807",38807,10,18194,22,0.735585541,0.830594703,906,0.755555556,0,8125,2.7,1,1,2,2,3,1,2,2,1,1,2,2,2,1,1,0,0
"25014",25014,51,21867,49,0.782546794,0.997890295,5431,0.746093902,1,3330,8.3,6.7,0,2,2,3,2,5,3,1,1,1,5,5,1,1,0,0
"33744",33744,0,0,0,0,0,816,0,784,22790,3.3,2.3,0,1,1,1,1,1,2,1,3,3,2,3,1,1,0,0
"26724",26724,115,31222,24,0.753968254,0.985714286,19881,0.946590356,0,0,7.7,5.7,0,2,2,3,1,4,4,2,1,1,4,5,1,1,0,0
"31615",31615,75,38811,35,0.779241156,0.968116154,1169,0.93956044,0,20,7.3,6.7,0,2,2,3,2,3,2,1,1,1,4,5,1,1,0,0
"22568",22568,212,28244,131,0.85393386,1,8333,0.570466194,11,0,6.3,3.3,0,2,2,3,3,5,4,1,2,1,4,4,1,1,0,0
"33405",33405,15,27889,15,0.679108935,0.478101609,1597,0.461779449,0,20,3,2,1,2,2,3,1,2,2,1,1,1,2,3,1,1,0,0
"10669",10669,14,15226,12,0.729413624,1,2383,1,0,0,4.3,2,0,2,2,3,1,5,3,3,1,1,3,3,1,1,0,0
"8506",8506,42,43685,32,0.717924367,0.965830204,4814,0.710505975,6,19473,9,6,0,2,2,3,1,3,3,1,2,3,5,5,1,1,0,0
"25956",25956,186,20801,37,0.839738398,0.99505772,11492,0.977187994,0,0,7.3,3.7,0,2,2,3,3,5,4,2,1,1,4,5,1,1,0,0
"16435",16435,74,7821,28,0.692433494,0.997101449,8700,0.99408284,18,3363,6.3,4,1,2,1,3,1,5,4,2,2,1,4,5,1,1,0,0
"9354",9354,88,13675,30,0.651020339,0.988762626,12347,0.896363665,10,4787,10,4.3,0,2,2,3,1,4,4,1,2,2,5,5,1,1,0,0
"26714",26714,6,5727,9,0.967741936,0.961421225,556,0.708333333,1189,14691,2.7,2.7,0,2,1,3,3,3,2,1,4,2,2,4,1,1,0,0
"45579",45579,46,83711,63,0.717215205,0.629556245,6872,0.394982079,0,0,16.7,3.3,0,2,4,3,1,2,3,1,1,1,5,4,1,1,0,0
"10809",10809,48,18535,15,0.775,0.889583333,92,1,2325,31667,1.7,1.7,1,2,2,3,2,3,1,3,5,4,2,2,1,1,0,0
"16302",16302,55,27758,24,0.746683817,1,1717,1,0,0,7,4.3,0,2,2,3,1,5,2,3,1,1,4,5,1,1,0,0
"7791",7791,19,13765,15,0.940096618,1,1444,1,0,2863,6.7,4.3,0,2,2,3,3,5,2,3,1,1,4,5,1,1,0,0
"19504",19504,5,3138,4,0.797368421,0.872368421,6644,0.552041534,571,16818,5.3,3.3,0,2,1,2,2,2,3,1,3,2,3,4,1,1,0,0
"681",681,28,20259,32,0.716006474,0.846801261,5261,0.816491002,0,0,3.7,3,0,2,2,3,1,2,3,1,1,1,3,4,1,1,0,0
"14262",14262,220,16705,56,0.669597512,0.996927803,14697,0.999162479,0,0,9.7,5.3,0,2,2,3,1,5,4,3,1,1,5,5,1,1,0,0
"613",613,0,91,0,1,1,68,1,365,15129,1,0.3,1,1,1,1,3,5,1,3,3,2,2,2,1,1,0,0
"27562",27562,141,50054,71,0.697490128,0.9867454,5250,0.811372423,0,0,13.7,8.7,0,2,2,3,1,4,3,1,1,1,5,5,1,1,0,0
"29721",29721,17,20391,9,0.643333333,0.953703704,6964,0.91287407,0,0,3.7,2.7,0,2,2,3,1,3,3,1,1,1,3,4,1,1,0,0
"18684",18684,55,49798,12,0.740800711,0.498421808,14003,0.647298828,703,33902,5.3,3.7,0,2,2,3,1,2,4,1,3,4,3,5,1,1,0,0
"21981",21981,5,4678,9,0.817016317,0.856319606,1107,0.816589862,132,15310,4,2.3,0,2,1,3,2,2,2,1,3,2,3,3,1,1,0,0
"30208",30208,329,58915,85,0.733432044,0.99229923,12489,0.803234786,3,5927,19.7,10.3,0,2,4,3,1,4,4,1,2,2,5,5,1,1,0,0
"47370",47370,128,9394,16,0.833730159,0.984126984,4007,0.878933261,0,8339,8,3.7,0,2,2,3,3,4,3,1,1,2,5,5,1,1,0,0
"23740",23740,9,7747,6,0.727272727,0.924242424,367,0.714285714,682,33247,1,1,0,2,1,2,1,3,2,1,3,4,2,2,1,1,0,0
"8206",8206,82,9130,12,0.645991641,1,12358,1,34,11189,7.7,2.7,0,2,1,3,1,5,4,3,2,2,4,4,1,1,0,0
"23976",23976,2,7789,5,0.8,1,20600,0.988578365,0,0,6.3,4,0,1,1,2,2,5,4,2,1,1,4,5,1,1,0,0
"3203",3203,7,11126,9,0.852777778,0.823148148,9378,0.594809776,1029,35424,7,5.3,0,2,2,3,3,2,4,1,4,4,4,5,1,1,0,0
"14650",14650,37,28673,25,0.977031063,0.769414576,458,0.679365079,0,0,0.7,0.7,0,2,2,3,3,2,2,1,1,1,2,2,1,1,0,0
"26691",26691,98,62302,82,0.839188129,0.991323819,20719,0.887746837,0,0,16.7,7,0,2,4,3,3,4,4,1,1,1,5,5,1,1,0,0
"45325",45325,304,142810,160,0.878781331,0.940712834,10142,0.937680855,0,140,12,8.7,0,2,5,3,3,3,4,1,1,1,5,5,1,1,0,0
"29610",29610,58,8055,8,0.749047619,0.92,4556,0.839141414,9,4135,4,2.7,0,2,1,3,1,3,3,1,2,2,3,4,1,1,0,0
"29791",29791,179,36446,31,0.736580551,0.907781426,6144,0.627885305,0,6667,7.3,3.7,0,2,2,3,1,3,3,1,1,2,4,5,1,1,0,0
"11794",11794,468,59307,187,0.775637438,0.988604822,19981,0.897315907,0,0,5.3,2,1,2,4,3,2,4,4,1,1,1,3,3,1,1,0,0
"861",861,31,29814,37,0.667373005,1,297,1,0,0,9.3,5.7,0,2,2,3,1,5,2,3,1,1,5,5,1,1,0,0
"28889",28889,50,10558,10,0.828947368,0.989583333,2211,0.934640523,2737,24692,3,3,0,2,2,3,2,4,3,1,5,3,2,4,1,2,0,1
"3759",3759,1,1880,4,0.75,1,900,1,234,25278,2,1.3,0,1,1,2,1,5,2,3,3,3,2,2,1,1,0,0
"35412",35412,2,4536,4,0.632352941,0.75,646,0.846153846,2274,27983,2,1.7,0,1,1,2,1,2,2,1,5,3,2,2,1,1,0,0
"14540",14540,32,36977,30,0.763492064,0.58531746,6053,0.238508056,221,12879,3,2,0,2,2,3,1,2,3,1,3,2,2,3,1,1,0,0
